done,split,idx_in_split,overlay_path,image_path,mask_path,checker,check_date,notes
"","training","119","data/CLP_dataset/clp2k/annotations_overlay/training/harvard_93.jpg","data/CLP_dataset/clp2k/images/training/harvard_93.jpg","data/CLP_dataset/clp2k/annotations/training/harvard_93.png","","",""
"","training","120","data/CLP_dataset/clp2k/annotations_overlay/training/harvard_94.jpg","data/CLP_dataset/clp2k/images/training/harvard_94.jpg","data/CLP_dataset/clp2k/annotations/training/harvard_94.png","","",""
"","training","121","data/CLP_dataset/clp2k/annotations_overlay/training/harvard_95.jpg","data/CLP_dataset/clp2k/images/training/harvard_95.jpg","data/CLP_dataset/clp2k/annotations/training/harvard_95.png","","",""
"","training","122","data/CLP_dataset/clp2k/annotations_overlay/training/harvard_96.jpg","data/CLP_dataset/clp2k/images/training/harvard_96.jpg","data/CLP_dataset/clp2k/annotations/training/harvard_96.png","","",""
"","training","123","data/CLP_dataset/clp2k/annotations_overlay/training/harvard_98.jpg","data/CLP_dataset/clp2k/images/training/harvard_98.jpg","data/CLP_dataset/clp2k/annotations/training/harvard_98.png","","",""
"","training","124","data/CLP_dataset/clp2k/annotations_overlay/training/li-sixun_sailboats-and-pavilions_1.jpg","data/CLP_dataset/clp2k/images/training/li-sixun_sailboats-and-pavilions_1.jpg","data/CLP_dataset/clp2k/annotations/training/li-sixun_sailboats-and-pavilions_1.png","","",""
"","training","125","data/CLP_dataset/clp2k/annotations_overlay/training/met_0.jpg","data/CLP_dataset/clp2k/images/training/met_0.jpg","data/CLP_dataset/clp2k/annotations/training/met_0.png","","",""
"","training","126","data/CLP_dataset/clp2k/annotations_overlay/training/met_1.jpg","data/CLP_dataset/clp2k/images/training/met_1.jpg","data/CLP_dataset/clp2k/annotations/training/met_1.png","","",""
"","training","127","data/CLP_dataset/clp2k/annotations_overlay/training/met_10.jpg","data/CLP_dataset/clp2k/images/training/met_10.jpg","data/CLP_dataset/clp2k/annotations/training/met_10.png","","",""
"","training","128","data/CLP_dataset/clp2k/annotations_overlay/training/met_101.jpg","data/CLP_dataset/clp2k/images/training/met_101.jpg","data/CLP_dataset/clp2k/annotations/training/met_101.png","","",""
"","training","129","data/CLP_dataset/clp2k/annotations_overlay/training/met_102.jpg","data/CLP_dataset/clp2k/images/training/met_102.jpg","data/CLP_dataset/clp2k/annotations/training/met_102.png","","",""
"","training","130","data/CLP_dataset/clp2k/annotations_overlay/training/met_103.jpg","data/CLP_dataset/clp2k/images/training/met_103.jpg","data/CLP_dataset/clp2k/annotations/training/met_103.png","","",""
"","training","131","data/CLP_dataset/clp2k/annotations_overlay/training/met_104.jpg","data/CLP_dataset/clp2k/images/training/met_104.jpg","data/CLP_dataset/clp2k/annotations/training/met_104.png","","",""
"","training","132","data/CLP_dataset/clp2k/annotations_overlay/training/met_105.jpg","data/CLP_dataset/clp2k/images/training/met_105.jpg","data/CLP_dataset/clp2k/annotations/training/met_105.png","","",""
"","training","133","data/CLP_dataset/clp2k/annotations_overlay/training/met_106.jpg","data/CLP_dataset/clp2k/images/training/met_106.jpg","data/CLP_dataset/clp2k/annotations/training/met_106.png","","",""
"","training","134","data/CLP_dataset/clp2k/annotations_overlay/training/met_107.jpg","data/CLP_dataset/clp2k/images/training/met_107.jpg","data/CLP_dataset/clp2k/annotations/training/met_107.png","","",""
"","training","135","data/CLP_dataset/clp2k/annotations_overlay/training/met_108.jpg","data/CLP_dataset/clp2k/images/training/met_108.jpg","data/CLP_dataset/clp2k/annotations/training/met_108.png","","",""
"","training","136","data/CLP_dataset/clp2k/annotations_overlay/training/met_109.jpg","data/CLP_dataset/clp2k/images/training/met_109.jpg","data/CLP_dataset/clp2k/annotations/training/met_109.png","","",""
"","training","137","data/CLP_dataset/clp2k/annotations_overlay/training/met_11.jpg","data/CLP_dataset/clp2k/images/training/met_11.jpg","data/CLP_dataset/clp2k/annotations/training/met_11.png","","",""
"","training","138","data/CLP_dataset/clp2k/annotations_overlay/training/met_1100.jpg","data/CLP_dataset/clp2k/images/training/met_1100.jpg","data/CLP_dataset/clp2k/annotations/training/met_1100.png","","",""
"","training","139","data/CLP_dataset/clp2k/annotations_overlay/training/met_1101.jpg","data/CLP_dataset/clp2k/images/training/met_1101.jpg","data/CLP_dataset/clp2k/annotations/training/met_1101.png","","",""
"","training","140","data/CLP_dataset/clp2k/annotations_overlay/training/met_1102.jpg","data/CLP_dataset/clp2k/images/training/met_1102.jpg","data/CLP_dataset/clp2k/annotations/training/met_1102.png","","",""
"","training","141","data/CLP_dataset/clp2k/annotations_overlay/training/met_1103.jpg","data/CLP_dataset/clp2k/images/training/met_1103.jpg","data/CLP_dataset/clp2k/annotations/training/met_1103.png","","",""
"","training","142","data/CLP_dataset/clp2k/annotations_overlay/training/met_1104.jpg","data/CLP_dataset/clp2k/images/training/met_1104.jpg","data/CLP_dataset/clp2k/annotations/training/met_1104.png","","",""
"","training","143","data/CLP_dataset/clp2k/annotations_overlay/training/met_1105.jpg","data/CLP_dataset/clp2k/images/training/met_1105.jpg","data/CLP_dataset/clp2k/annotations/training/met_1105.png","","",""
"","training","144","data/CLP_dataset/clp2k/annotations_overlay/training/met_1106.jpg","data/CLP_dataset/clp2k/images/training/met_1106.jpg","data/CLP_dataset/clp2k/annotations/training/met_1106.png","","",""
"","training","145","data/CLP_dataset/clp2k/annotations_overlay/training/met_1107.jpg","data/CLP_dataset/clp2k/images/training/met_1107.jpg","data/CLP_dataset/clp2k/annotations/training/met_1107.png","","",""
"","training","146","data/CLP_dataset/clp2k/annotations_overlay/training/met_1109.jpg","data/CLP_dataset/clp2k/images/training/met_1109.jpg","data/CLP_dataset/clp2k/annotations/training/met_1109.png","","",""
"","training","147","data/CLP_dataset/clp2k/annotations_overlay/training/met_111.jpg","data/CLP_dataset/clp2k/images/training/met_111.jpg","data/CLP_dataset/clp2k/annotations/training/met_111.png","","",""
"","training","148","data/CLP_dataset/clp2k/annotations_overlay/training/met_1110.jpg","data/CLP_dataset/clp2k/images/training/met_1110.jpg","data/CLP_dataset/clp2k/annotations/training/met_1110.png","","",""
"","training","149","data/CLP_dataset/clp2k/annotations_overlay/training/met_1111.jpg","data/CLP_dataset/clp2k/images/training/met_1111.jpg","data/CLP_dataset/clp2k/annotations/training/met_1111.png","","",""
"","training","150","data/CLP_dataset/clp2k/annotations_overlay/training/met_1112.jpg","data/CLP_dataset/clp2k/images/training/met_1112.jpg","data/CLP_dataset/clp2k/annotations/training/met_1112.png","","",""
"","training","151","data/CLP_dataset/clp2k/annotations_overlay/training/met_1114.jpg","data/CLP_dataset/clp2k/images/training/met_1114.jpg","data/CLP_dataset/clp2k/annotations/training/met_1114.png","","",""
"","training","152","data/CLP_dataset/clp2k/annotations_overlay/training/met_1115.jpg","data/CLP_dataset/clp2k/images/training/met_1115.jpg","data/CLP_dataset/clp2k/annotations/training/met_1115.png","","",""
"","training","153","data/CLP_dataset/clp2k/annotations_overlay/training/met_1116.jpg","data/CLP_dataset/clp2k/images/training/met_1116.jpg","data/CLP_dataset/clp2k/annotations/training/met_1116.png","","",""
"","training","154","data/CLP_dataset/clp2k/annotations_overlay/training/met_1117.jpg","data/CLP_dataset/clp2k/images/training/met_1117.jpg","data/CLP_dataset/clp2k/annotations/training/met_1117.png","","",""
"","training","155","data/CLP_dataset/clp2k/annotations_overlay/training/met_1118.jpg","data/CLP_dataset/clp2k/images/training/met_1118.jpg","data/CLP_dataset/clp2k/annotations/training/met_1118.png","","",""
"","training","156","data/CLP_dataset/clp2k/annotations_overlay/training/met_1119.jpg","data/CLP_dataset/clp2k/images/training/met_1119.jpg","data/CLP_dataset/clp2k/annotations/training/met_1119.png","","",""
"","training","157","data/CLP_dataset/clp2k/annotations_overlay/training/met_112.jpg","data/CLP_dataset/clp2k/images/training/met_112.jpg","data/CLP_dataset/clp2k/annotations/training/met_112.png","","",""
"","training","158","data/CLP_dataset/clp2k/annotations_overlay/training/met_1120.jpg","data/CLP_dataset/clp2k/images/training/met_1120.jpg","data/CLP_dataset/clp2k/annotations/training/met_1120.png","","",""
"","training","159","data/CLP_dataset/clp2k/annotations_overlay/training/met_1121.jpg","data/CLP_dataset/clp2k/images/training/met_1121.jpg","data/CLP_dataset/clp2k/annotations/training/met_1121.png","","",""
"","training","160","data/CLP_dataset/clp2k/annotations_overlay/training/met_1122.jpg","data/CLP_dataset/clp2k/images/training/met_1122.jpg","data/CLP_dataset/clp2k/annotations/training/met_1122.png","","",""
"","training","161","data/CLP_dataset/clp2k/annotations_overlay/training/met_1124.jpg","data/CLP_dataset/clp2k/images/training/met_1124.jpg","data/CLP_dataset/clp2k/annotations/training/met_1124.png","","",""
"","training","162","data/CLP_dataset/clp2k/annotations_overlay/training/met_1125.jpg","data/CLP_dataset/clp2k/images/training/met_1125.jpg","data/CLP_dataset/clp2k/annotations/training/met_1125.png","","",""
"","training","163","data/CLP_dataset/clp2k/annotations_overlay/training/met_1126.jpg","data/CLP_dataset/clp2k/images/training/met_1126.jpg","data/CLP_dataset/clp2k/annotations/training/met_1126.png","","",""
"","training","164","data/CLP_dataset/clp2k/annotations_overlay/training/met_1127.jpg","data/CLP_dataset/clp2k/images/training/met_1127.jpg","data/CLP_dataset/clp2k/annotations/training/met_1127.png","","",""
"","training","165","data/CLP_dataset/clp2k/annotations_overlay/training/met_1128.jpg","data/CLP_dataset/clp2k/images/training/met_1128.jpg","data/CLP_dataset/clp2k/annotations/training/met_1128.png","","",""
"","training","166","data/CLP_dataset/clp2k/annotations_overlay/training/met_113.jpg","data/CLP_dataset/clp2k/images/training/met_113.jpg","data/CLP_dataset/clp2k/annotations/training/met_113.png","","",""
"","training","167","data/CLP_dataset/clp2k/annotations_overlay/training/met_1130.jpg","data/CLP_dataset/clp2k/images/training/met_1130.jpg","data/CLP_dataset/clp2k/annotations/training/met_1130.png","","",""
"","training","168","data/CLP_dataset/clp2k/annotations_overlay/training/met_1131.jpg","data/CLP_dataset/clp2k/images/training/met_1131.jpg","data/CLP_dataset/clp2k/annotations/training/met_1131.png","","",""
"","training","169","data/CLP_dataset/clp2k/annotations_overlay/training/met_1132.jpg","data/CLP_dataset/clp2k/images/training/met_1132.jpg","data/CLP_dataset/clp2k/annotations/training/met_1132.png","","",""
"","training","170","data/CLP_dataset/clp2k/annotations_overlay/training/met_1133.jpg","data/CLP_dataset/clp2k/images/training/met_1133.jpg","data/CLP_dataset/clp2k/annotations/training/met_1133.png","","",""
"","training","171","data/CLP_dataset/clp2k/annotations_overlay/training/met_1134.jpg","data/CLP_dataset/clp2k/images/training/met_1134.jpg","data/CLP_dataset/clp2k/annotations/training/met_1134.png","","",""
"","training","172","data/CLP_dataset/clp2k/annotations_overlay/training/met_1135.jpg","data/CLP_dataset/clp2k/images/training/met_1135.jpg","data/CLP_dataset/clp2k/annotations/training/met_1135.png","","",""
"","training","173","data/CLP_dataset/clp2k/annotations_overlay/training/met_1136.jpg","data/CLP_dataset/clp2k/images/training/met_1136.jpg","data/CLP_dataset/clp2k/annotations/training/met_1136.png","","",""
"","training","174","data/CLP_dataset/clp2k/annotations_overlay/training/met_1137.jpg","data/CLP_dataset/clp2k/images/training/met_1137.jpg","data/CLP_dataset/clp2k/annotations/training/met_1137.png","","",""
"","training","175","data/CLP_dataset/clp2k/annotations_overlay/training/met_114.jpg","data/CLP_dataset/clp2k/images/training/met_114.jpg","data/CLP_dataset/clp2k/annotations/training/met_114.png","","",""
"","training","176","data/CLP_dataset/clp2k/annotations_overlay/training/met_1140.jpg","data/CLP_dataset/clp2k/images/training/met_1140.jpg","data/CLP_dataset/clp2k/annotations/training/met_1140.png","","",""
"","training","177","data/CLP_dataset/clp2k/annotations_overlay/training/met_1141.jpg","data/CLP_dataset/clp2k/images/training/met_1141.jpg","data/CLP_dataset/clp2k/annotations/training/met_1141.png","","",""
"","training","178","data/CLP_dataset/clp2k/annotations_overlay/training/met_1142.jpg","data/CLP_dataset/clp2k/images/training/met_1142.jpg","data/CLP_dataset/clp2k/annotations/training/met_1142.png","","",""
"","training","179","data/CLP_dataset/clp2k/annotations_overlay/training/met_1143.jpg","data/CLP_dataset/clp2k/images/training/met_1143.jpg","data/CLP_dataset/clp2k/annotations/training/met_1143.png","","",""
"","training","180","data/CLP_dataset/clp2k/annotations_overlay/training/met_1144.jpg","data/CLP_dataset/clp2k/images/training/met_1144.jpg","data/CLP_dataset/clp2k/annotations/training/met_1144.png","","",""
"","training","181","data/CLP_dataset/clp2k/annotations_overlay/training/met_1146.jpg","data/CLP_dataset/clp2k/images/training/met_1146.jpg","data/CLP_dataset/clp2k/annotations/training/met_1146.png","","",""
"","training","182","data/CLP_dataset/clp2k/annotations_overlay/training/met_1147.jpg","data/CLP_dataset/clp2k/images/training/met_1147.jpg","data/CLP_dataset/clp2k/annotations/training/met_1147.png","","",""
"","training","183","data/CLP_dataset/clp2k/annotations_overlay/training/met_1148.jpg","data/CLP_dataset/clp2k/images/training/met_1148.jpg","data/CLP_dataset/clp2k/annotations/training/met_1148.png","","",""
"","training","184","data/CLP_dataset/clp2k/annotations_overlay/training/met_1149.jpg","data/CLP_dataset/clp2k/images/training/met_1149.jpg","data/CLP_dataset/clp2k/annotations/training/met_1149.png","","",""
"","training","185","data/CLP_dataset/clp2k/annotations_overlay/training/met_1150.jpg","data/CLP_dataset/clp2k/images/training/met_1150.jpg","data/CLP_dataset/clp2k/annotations/training/met_1150.png","","",""
"","training","186","data/CLP_dataset/clp2k/annotations_overlay/training/met_1151.jpg","data/CLP_dataset/clp2k/images/training/met_1151.jpg","data/CLP_dataset/clp2k/annotations/training/met_1151.png","","",""
"","training","187","data/CLP_dataset/clp2k/annotations_overlay/training/met_1152.jpg","data/CLP_dataset/clp2k/images/training/met_1152.jpg","data/CLP_dataset/clp2k/annotations/training/met_1152.png","","",""
"","training","188","data/CLP_dataset/clp2k/annotations_overlay/training/met_1153.jpg","data/CLP_dataset/clp2k/images/training/met_1153.jpg","data/CLP_dataset/clp2k/annotations/training/met_1153.png","","",""
"","training","189","data/CLP_dataset/clp2k/annotations_overlay/training/met_1156.jpg","data/CLP_dataset/clp2k/images/training/met_1156.jpg","data/CLP_dataset/clp2k/annotations/training/met_1156.png","","",""
"","training","190","data/CLP_dataset/clp2k/annotations_overlay/training/met_1157.jpg","data/CLP_dataset/clp2k/images/training/met_1157.jpg","data/CLP_dataset/clp2k/annotations/training/met_1157.png","","",""
"","training","191","data/CLP_dataset/clp2k/annotations_overlay/training/met_1158.jpg","data/CLP_dataset/clp2k/images/training/met_1158.jpg","data/CLP_dataset/clp2k/annotations/training/met_1158.png","","",""
"","training","192","data/CLP_dataset/clp2k/annotations_overlay/training/met_1159.jpg","data/CLP_dataset/clp2k/images/training/met_1159.jpg","data/CLP_dataset/clp2k/annotations/training/met_1159.png","","",""
"","training","193","data/CLP_dataset/clp2k/annotations_overlay/training/met_116.jpg","data/CLP_dataset/clp2k/images/training/met_116.jpg","data/CLP_dataset/clp2k/annotations/training/met_116.png","","",""
"","training","194","data/CLP_dataset/clp2k/annotations_overlay/training/met_1160.jpg","data/CLP_dataset/clp2k/images/training/met_1160.jpg","data/CLP_dataset/clp2k/annotations/training/met_1160.png","","",""
"","training","195","data/CLP_dataset/clp2k/annotations_overlay/training/met_1161.jpg","data/CLP_dataset/clp2k/images/training/met_1161.jpg","data/CLP_dataset/clp2k/annotations/training/met_1161.png","","",""
"","training","196","data/CLP_dataset/clp2k/annotations_overlay/training/met_1162.jpg","data/CLP_dataset/clp2k/images/training/met_1162.jpg","data/CLP_dataset/clp2k/annotations/training/met_1162.png","","",""
"","training","197","data/CLP_dataset/clp2k/annotations_overlay/training/met_1163.jpg","data/CLP_dataset/clp2k/images/training/met_1163.jpg","data/CLP_dataset/clp2k/annotations/training/met_1163.png","","",""
"","training","198","data/CLP_dataset/clp2k/annotations_overlay/training/met_1165.jpg","data/CLP_dataset/clp2k/images/training/met_1165.jpg","data/CLP_dataset/clp2k/annotations/training/met_1165.png","","",""
"","training","199","data/CLP_dataset/clp2k/annotations_overlay/training/met_1166.jpg","data/CLP_dataset/clp2k/images/training/met_1166.jpg","data/CLP_dataset/clp2k/annotations/training/met_1166.png","","",""
"","training","200","data/CLP_dataset/clp2k/annotations_overlay/training/met_1167.jpg","data/CLP_dataset/clp2k/images/training/met_1167.jpg","data/CLP_dataset/clp2k/annotations/training/met_1167.png","","",""
